Resistance Nominal (Ω),Capacitance Nominal (F),Resistance Actual (Ω),Capacitance Actual (F),Frequency Nominal (Hz),Frequency Actual (Hz),R Tolerance,C Tolerance
100.0,7.979799999999999e-07,97.95234018968785,7.705281962013742e-07,1994.4728325508831,2108.709622303762,0.05,0.05
100.0,7.979799999999999e-07,103.27408283377055,7.907942619126455e-07,1994.4728325508831,1948.791046019957,0.1,0.1
100.0,8.080809999999999e-07,100.5431098930887,8.074053862508139e-07,1969.541952995991,1960.5421112426084,0.01,0.01
100.0,8.080809999999999e-07,100.85342152207262,8.091735347107101e-07,1969.541952995991,1950.2389462892859,0.05,0.05
100.0,8.080809999999999e-07,98.09137405942823,8.389639697528582e-07,1969.541952995991,1933.953392372663,0.1,0.1
100.0,8.18182e-07,100.56410173008656,8.25312795815996e-07,1945.2266499616876,1917.6024433368334,0.01,0.01
100.0,8.18182e-07,103.63793501228918,8.563591524962813e-07,1945.2266499616876,1793.268983151264,0.05,0.05
100.0,8.18182e-07,94.9808659856405,8.354495747535526e-07,1945.2266499616876,2005.6897931604606,0.1,0.1
100.0,8.282829999999999e-07,100.07446184987919,8.363580927872876e-07,1921.504402382946,1901.5362310412809,0.01,0.01
100.0,8.282829999999999e-07,98.82830993033947,7.91651757228835e-07,1921.504402382946,2034.2512100636407,0.05,0.05
100.0,8.282829999999999e-07,105.24321421364682,8.203116322452016e-07,1921.504402382946,1843.5170488097353,0.1,0.1
100.0,8.38384e-07,100.26408811922916,8.465833918681591e-07,1898.353774545976,1875.0160041414547,0.01,0.01
100.0,8.38384e-07,98.0568123781595,8.587112269793874e-07,1898.353774545976,1890.1454253247628,0.05,0.05
100.0,8.38384e-07,107.15348869194041,8.608748523641328e-07,1898.353774545976,1725.3364394726786,0.1,0.1
100.0,8.484849999999999e-07,100.19426640618651,8.448149479963099e-07,1875.7543514840609,1880.2503241405898,0.01,0.01
100.0,8.484849999999999e-07,100.63691697166112,8.147299113600478e-07,1875.7543514840609,1941.1055309568842,0.05,0.05
100.0,8.484849999999999e-07,91.4930004095905,7.881174171430323e-07,1875.7543514840609,2207.198214928375,0.1,0.1
100.0,8.58586e-07,100.37499115968451,8.660306970499548e-07,1853.6866789336812,1830.8860911639106,0.01,0.01
100.0,8.58586e-07,98.08709926555302,8.394359322797391e-07,1853.6866789336812,1932.950288285431,0.05,0.05
100.0,8.58586e-07,108.22473542442945,7.897614802895761e-07,1853.6866789336812,1862.077065802876,0.1,0.1
100.0,8.686869999999999e-07,100.52519774698018,8.603937282453544e-07,1832.1322074797406,1840.1276856933596,0.01,0.01
100.0,8.686869999999999e-07,97.13938736163007,8.376769083544253e-07,1832.1322074797406,1955.9071206709286,0.05,0.05
100.0,8.686869999999999e-07,91.25583131364445,9.184320437270824e-07,1832.1322074797406,1898.9454021088993,0.1,0.1
100.0,8.787879999999999e-07,100.75159198684804,8.731387230636452e-07,1811.0732405528447,1809.1932766714801,0.01,0.01
100.0,8.787879999999999e-07,96.94666127968897,8.63319806601575e-07,1811.0732405528447,1901.584241639351,0.05,0.05
100.0,8.787879999999999e-07,93.19931277501577,8.742204365001956e-07,1811.0732405528447,1953.3787861680792,0.1,0.1
100.0,8.88889e-07,99.82990815946106,8.960001519344483e-07,1790.492885972212,1779.3090052399557,0.01,0.01
100.0,8.88889e-07,97.52936093821103,9.284682426653367e-07,1790.492885972212,1757.5905117936775,0.05,0.05
100.0,8.88889e-07,94.28173300172172,8.270370689737753e-07,1790.492885972212,2041.1155870360774,0.1,0.1
100.0,8.989899999999999e-07,99.67457597825398,8.971744353028226e-07,1770.3750107553515,1779.749357446987,0.01,0.01
100.0,8.989899999999999e-07,101.31759103067111,9.02675838470297e-07,1770.3750107553515,1740.2172059767647,0.05,0.05
100.0,8.989899999999999e-07,109.0153762559672,9.724367009402438e-07,1770.3750107553515,1501.312264024692,0.1,0.1
100.0,9.09091e-07,100.96396582021418,9.082688101397656e-07,1750.7041989404288,1735.5587909066162,0.01,0.01
100.0,9.09091e-07,99.02009591343457,9.521057495618065e-07,1750.7041989404288,1688.152208296637,0.05,0.05
100.0,9.09091e-07,102.94503109151975,8.802288114077678e-07,1750.7041989404288,1756.3827490085266,0.1,0.1
100.0,9.191919999999999e-07,100.58683971762521,9.219289887162432e-07,1731.4657121895682,1716.2537421470704,0.01,0.01
100.0,9.191919999999999e-07,102.92797794673147,9.59468068899995e-07,1731.4657121895682,1611.5959400812362,0.05,0.05
100.0,9.191919999999999e-07,96.12603759042744,9.080794107070757e-07,1731.4657121895682,1823.2879517511258,0.1,0.1
100.0,9.29293e-07,99.52718895031578,9.24640303128139e-07,1712.6454529615023,1729.4402971991349,0.01,0.01
100.0,9.29293e-07,101.39135471209404,9.59689904913442e-07,1712.6454529615023,1635.642096319015,0.05,0.05
100.0,9.29293e-07,91.58553802022271,9.088062116066828e-07,1712.6454529615023,1912.1499385853097,0.1,0.1
100.0,9.393939999999999e-07,99.67605527987538,9.432288706000601e-07,1694.2299300601808,1692.8255453861464,0.01,0.01
100.0,9.393939999999999e-07,103.47986864000352,9.851079081864468e-07,1694.2299300601808,1561.2787812442186,0.05,0.05
100.0,9.393939999999999e-07,98.03853229285549,8.98260136617419e-07,1694.2299300601808,1807.262361308691,0.1,0.1
100.0,9.494949999999999e-07,99.54094983114369,9.452689783844803e-07,1676.2062263823964,1691.464726708655,0.01,0.01
100.0,9.494949999999999e-07,96.76862009676405,9.518500159189748e-07,1676.2062263823964,1727.893862456163,0.05,0.05
100.0,9.494949999999999e-07,96.71111102835596,9.425383595241303e-07,1676.2062263823964,1746.0019519827356,0.1,0.1
100.0,9.59596e-07,99.77205536714969,9.567967678641946e-07,1658.5619687024052,1667.2146315590794,0.01,0.01
100.0,9.59596e-07,103.06050913917679,9.378449923876894e-07,1658.5619687024052,1646.6328838055158,0.05,0.05
100.0,9.59596e-07,102.70825951044822,1.0274242127208007e-06,1658.5619687024052,1508.2209379753083,0.1,0.1
100.0,9.69697e-07,99.06558254070147,9.768926742652012e-07,1641.2852993450051,1644.5628712925688,0.01,0.01
100.0,9.69697e-07,101.38131651367728,9.791624934068925e-07,1641.2852993450051,1603.2728398931945,0.05,0.05
100.0,9.69697e-07,92.35178882934775,9.32500440985821e-07,1641.2852993450051,1848.1013052324772,0.1,0.1
100.0,9.797979999999999e-07,100.90134420608874,9.70821912301646e-07,1624.3648496107908,1624.7390156653755,0.01,0.01
100.0,9.797979999999999e-07,95.21950610536899,9.635357487515787e-07,1624.3648496107908,1734.7079739455528,0.05,0.05
100.0,9.797979999999999e-07,91.97551649839386,9.509267963748731e-07,1624.3648496107908,1819.7042552677833,0.1,0.1
100.0,9.89899e-07,99.53549734085715,9.99680665431355e-07,1607.7897148284353,1599.4874919521358,0.01,0.01
100.0,9.89899e-07,102.41790429768383,1.0364783540215815e-06,1607.7897148284353,1499.2843580682197,0.05,0.05
100.0,9.89899e-07,106.7299052410079,1.0582059962154185e-06,1607.7897148284353,1409.1713006655232,0.1,0.1
100.0,1e-06,100.35918564179434,1.00325059568829e-06,1591.5494309189535,1580.7150082697444,0.01,0.01
100.0,1e-06,103.76874794260922,1.0193787242817361e-06,1591.5494309189535,1504.5893725960586,0.05,0.05
100.0,1e-06,98.21990744007877,9.907605666627607e-07,1591.5494309189535,1635.5050831268848,0.1,0.1
10200.0,1e-12,10138.428027802898,9.999998336561461e-13,15603425.793323072,15698190.008341644,0.01,0.01
10200.0,1e-12,10349.90018731623,1.0077274991237687e-12,15603425.793323072,15259519.559568511,0.05,0.05
10200.0,1e-12,9859.523315530609,9.817574180494883e-13,15603425.793323072,16442203.607231293,0.1,0.1
10200.0,1.0101999999999998e-08,10291.52377705435,1.0114167340913537e-08,1544.5877839361585,1529.0099621696527,0.01,0.01
10200.0,1.0101999999999998e-08,10669.60378707959,9.636602641332635e-09,1544.5877839361585,1547.9177766491855,0.05,0.05
10200.0,1.0101999999999998e-08,10136.46492127569,9.874276063460198e-09,1544.5877839361585,1590.114306004345,0.1,0.1
10200.0,2.0203e-08,10258.3316321874,2.0088133614579287e-08,772.332118661737,772.331607110956,0.01,0.01
10200.0,2.0203e-08,9929.631870463136,2.0062307280651393e-08,772.332118661737,798.925173945494,0.05,0.05
10200.0,2.0203e-08,10326.903737468456,1.9412671466054105e-08,772.332118661737,793.8979822414565,0.1,0.1
10200.0,3.0304e-08,10140.320742077936,3.036994206505734e-08,514.8965744892778,516.8023455726761,0.01,0.01
10200.0,3.0304e-08,9848.429128645299,2.9306511976682108e-08,514.8965744892778,551.4282802292813,0.05,0.05
10200.0,3.0304e-08,10645.898242486564,2.8446177022834436e-08,514.8965744892778,525.5498452882854,0.1,0.1
10200.0,4.0405e-08,10267.83464272795,4.046902346640911e-08,386.1756167138491,383.01743258396874,0.01,0.01
10200.0,4.0405e-08,9991.571702381489,4.143785239724967e-08,386.1756167138491,384.4050488925553,0.05,0.05
10200.0,4.0405e-08,9652.500817572523,4.3238453798334676e-08,386.1756167138491,381.3380393551669,0.1,0.1
10200.0,5.0505999999999996e-08,10122.764337475637,5.020877179578628e-08,308.942022597772,313.1420622950549,0.01,0.01
10200.0,5.0505999999999996e-08,10260.76421010536,5.2178339222671076e-08,308.942022597772,297.2693763524641,0.05,0.05
10200.0,5.0505999999999996e-08,9661.676156660782,5.275431422303747e-08,308.942022597772,312.2551955597246,0.1,0.1
10200.0,6.0607e-08,10156.826136694574,6.047388525449192e-08,257.452535075537,259.116006551552,0.01,0.01
10200.0,6.0607e-08,10219.716764675464,6.051185343015706e-08,257.452535075537,257.35986302001095,0.05,0.05
10200.0,6.0607e-08,11079.172346109586,6.410296237418649e-08,257.452535075537,224.09631414081983,0.1,0.1
10200.0,7.0708e-08,10258.081010952847,7.064799602432819e-08,220.6741216456847,219.61103556107471,0.01,0.01
10200.0,7.0708e-08,9792.358643861933,7.156949469795604e-08,220.6741216456847,227.09358670855246,0.05,0.05
10200.0,7.0708e-08,9262.071136623737,6.509420171860747e-08,220.6741216456847,263.97920341457694,0.1,0.1
10200.0,8.080899999999999e-08,10272.555106406928,8.098041678480113e-08,193.09019779137313,191.32056040956112,0.01,0.01
10200.0,8.080899999999999e-08,9879.247183762043,7.70379775405891e-08,193.09019779137313,209.11799532709495,0.05,0.05
10200.0,8.080899999999999e-08,10427.06932144663,7.49921466474811e-08,193.09019779137313,203.53639840280337,0.1,0.1
10200.0,9.090999999999998e-08,10183.206352550935,9.048822044545693e-08,171.63596736688015,172.72036211431038,0.01,0.01
10200.0,9.090999999999998e-08,10380.601042216866,8.792851085801719e-08,171.63596736688015,174.36845257453447,0.05,0.05
10200.0,9.090999999999998e-08,10182.25354903063,9.880540069435612e-08,171.63596736688015,158.19601549854636,0.1,0.1
10200.0,1.0101099999999999e-07,10127.462724840276,1.0159791913473077e-07,154.47254054828753,154.68017870795475,0.01,0.01
10200.0,1.0101099999999999e-07,9802.556461881131,1.0539866513939467e-07,154.47254054828753,154.04431259161967,0.05,0.05
10200.0,1.0101099999999999e-07,10534.027432013794,1.023230320285088e-07,154.47254054828753,147.65640350250413,0.1,0.1
10200.0,1.11112e-07,10103.740852587629,1.1013305201194336e-07,140.42970870223803,143.02773410327455,0.01,0.01
10200.0,1.11112e-07,10301.416230675442,1.0843990503003658e-07,140.42970870223803,142.4734916365392,0.05,0.05
10200.0,1.11112e-07,9322.389833260946,1.2207270688654505e-07,140.42970870223803,139.85380829243883,0.1,0.1
10200.0,1.21213e-07,10222.156908453431,1.211850128865787e-07,128.7273295217763,128.47797274506118,0.01,0.01
10200.0,1.21213e-07,10675.649970308512,1.1998793109145742e-07,128.7273295217763,124.24766644320785,0.05,0.05
10200.0,1.21213e-07,9393.487917534809,1.2676604227697216e-07,128.7273295217763,133.6565722337417,0.1,0.1
10200.0,1.3131399999999998e-07,10126.591461566002,1.3160504545548985e-07,118.8253026586889,119.42198966390758,0.01,0.01
10200.0,1.3131399999999998e-07,9784.313707345218,1.2584583194303783e-07,118.8253026586889,129.25606393257524,0.05,0.05
10200.0,1.3131399999999998e-07,10400.059420264357,1.3435106772202053e-07,118.8253026586889,113.90510501410988,0.1,0.1
10200.0,1.41415e-07,10300.0865453475,1.4196306220171232e-07,110.33784105874959,108.84385099667405,0.01,0.01
10200.0,1.41415e-07,9747.539397029488,1.4202982393474334e-07,110.33784105874959,114.95968994207819,0.05,0.05
10200.0,1.41415e-07,9551.753194439763,1.5445152858226826e-07,110.33784105874959,107.88096648130539,0.1,0.1
10200.0,1.51516e-07,10272.092755603473,1.5229804159818345e-07,102.98203353654448,101.73417802716251,0.01,0.01
10200.0,1.51516e-07,10009.140602515172,1.4994386007122568e-07,102.98203353654448,106.04608862446725,0.05,0.05
10200.0,1.51516e-07,10783.29210149351,1.6304426816964816e-07,102.98203353654448,90.52389374581445,0.1,0.1
10200.0,1.6161699999999998e-07,10171.717974142935,1.6058041502789533e-07,96.54569626538715,97.43909584020457,0.01,0.01
10200.0,1.6161699999999998e-07,10386.240705989845,1.6948332815510768e-07,96.54569626538715,90.41380874892157,0.05,0.05
10200.0,1.6161699999999998e-07,10875.200452623467,1.4792032673639767e-07,96.54569626538715,98.9361493871781,0.1,0.1
10200.0,1.7171799999999998e-07,10260.858694858858,1.7186497383139295e-07,90.86657073412847,90.25038193862278,0.01,0.01
10200.0,1.7171799999999998e-07,10703.271651758501,1.7778647703991527e-07,90.86657073412847,83.63823499479169,0.05,0.05
10200.0,1.7171799999999998e-07,10626.130838021048,1.709722409709228e-07,90.86657073412847,87.6030785660064,0.1,0.1
10200.0,1.8181899999999997e-07,10204.911450927342,1.8108903618240644e-07,85.81845568022635,86.12291753117505,0.01,0.01
10200.0,1.8181899999999997e-07,10536.664376258628,1.7682132787564232e-07,85.81845568022635,85.4244787092315,0.05,0.05
10200.0,1.8181899999999997e-07,9373.13251011218,1.709973269348297e-07,85.81845568022635,99.2992694516952,0.1,0.1
10200.0,1.9192e-07,10108.192731319836,1.9263550572013247e-07,81.30171838955332,81.73541655484901,0.01,0.01
10200.0,1.9192e-07,10057.618972725853,1.940936152037579e-07,81.30171838955332,81.529298158941,0.05,0.05
10200.0,1.9192e-07,10243.083533492367,1.817825268611531e-07,81.30171838955332,85.47464016643798,0.1,0.1
10200.0,2.0202099999999998e-07,10189.448310768686,2.001790747385512e-07,77.23665259217148,78.02805538262359,0.01,0.01
10200.0,2.0202099999999998e-07,10213.70249509336,1.9975952684209206e-07,77.23665259217148,78.00625482870261,0.05,0.05
10200.0,2.0202099999999998e-07,9794.542881082101,2.0213231551977735e-07,77.23665259217148,80.3896631035436,0.1,0.1
10200.0,2.1212199999999997e-07,10117.682696994787,2.107792369105265e-07,73.558734093225,74.62962312665283,0.01,0.01
10200.0,2.1212199999999997e-07,10178.518249687655,2.1118876368751688e-07,73.558734093225,74.03971940242494,0.05,0.05
10200.0,2.1212199999999997e-07,10285.168799325944,1.996012186312802e-07,73.558734093225,77.52566843792886,0.1,0.1
10200.0,2.22223e-07,10288.556572952763,2.2346468800440947e-07,70.21517031685772,69.22401363133348,0.01,0.01
10200.0,2.22223e-07,9965.797029117286,2.2447738588658785e-07,70.21517031685772,71.14354432758311,0.05,0.05
10200.0,2.22223e-07,9712.473769443177,2.0783423384120092e-07,70.21517031685772,78.84482397312999,0.1,0.1
10200.0,2.3232399999999998e-07,10199.876558099822,2.3034738101437513e-07,67.16234996523421,67.73949224796478,0.01,0.01
10200.0,2.3232399999999998e-07,10001.061834556513,2.3128824451066013e-07,67.16234996523421,68.80507290848881,0.05,0.05
10200.0,2.3232399999999998e-07,9851.400357123614,2.4443613182788935e-07,67.16234996523421,66.09319708090274,0.1,0.1
10200.0,2.4242499999999995e-07,10171.850522698032,2.4380227402406425e-07,64.36393026017562,64.17744305414834,0.01,0.01
10200.0,2.4242499999999995e-07,10544.707484701219,2.418890705048657e-07,64.36393026017562,62.39781027434205,0.05,0.05
10200.0,2.4242499999999995e-07,10783.112662411142,2.3511207637042332e-07,64.36393026017562,62.77707144195617,0.1,0.1
10200.0,2.5252599999999994e-07,10211.656983743685,2.517834711102257e-07,61.789383244984975,61.90086202857609,0.01,0.01
10200.0,2.5252599999999994e-07,10039.373603295458,2.5104610466014494e-07,61.789383244984975,63.14806223297208,0.05,0.05
10200.0,2.5252599999999994e-07,11196.479136561911,2.5954606850439155e-07,61.789383244984975,54.76766202171123,0.1,0.1
10200.0,2.6262699999999993e-07,10235.558101227329,2.6368890741044036e-07,59.412877553804734,58.96804682382839,0.01,0.01
10200.0,2.6262699999999993e-07,10100.71416898805,2.71781783778649e-07,59.412877553804734,57.97592751906694,0.05,0.05
10200.0,2.6262699999999993e-07,9724.868644756609,2.4261532773591194e-07,59.412877553804734,67.45562224814938,0.1,0.1
10200.0,2.727279999999999e-07,10135.738790065689,2.708068070004813e-07,57.21240867576148,57.98359594604422,0.01,0.01
10200.0,2.727279999999999e-07,9928.613647947328,2.7302052945498936e-07,57.21240867576148,58.713262830501534,0.05,0.05
10200.0,2.727279999999999e-07,10980.173760713598,2.8661789764631706e-07,57.21240867576148,50.571706952821465,0.1,0.1
10200.0,2.8282899999999997e-07,10184.32309127254,2.842355205976381e-07,55.16911559042062,54.98061744662473,0.01,0.01
10200.0,2.8282899999999997e-07,9752.669075132182,2.885355520441211e-07,55.16911559042062,56.558425511019976,0.05,0.05
10200.0,2.8282899999999997e-07,10714.068848404093,2.656243614483389e-07,55.16911559042062,55.9239444256769,0.1,0.1
10200.0,2.9292999999999996e-07,10190.292593950218,2.9022934175243267e-07,53.266738788526524,53.81361418034655,0.01,0.01
10200.0,2.9292999999999996e-07,10269.385729112308,2.804599990860728e-07,53.266738788526524,55.25921824389101,0.05,0.05
10200.0,2.9292999999999996e-07,9425.685630755237,2.908983544877337e-07,53.266738788526524,58.04514710061255,0.1,0.1
10200.0,3.0303099999999996e-07,10241.635212210967,3.0230138929271644e-07,51.491186688236766,51.405629945853306,0.01,0.01
10200.0,3.0303099999999996e-07,10436.639499555444,3.1552032739099864e-07,51.491186688236766,48.331703809388415,0.05,0.05
10200.0,3.0303099999999996e-07,9626.043496101423,2.8480867687131773e-07,51.491186688236766,58.05225518866704,0.1,0.1
10200.0,3.1313199999999995e-07,10221.41928046276,3.1590694349632515e-07,49.83018597052705,49.28897158712647,0.01,0.01
10200.0,3.1313199999999995e-07,10108.999497313622,3.068095928004269e-07,49.83018597052705,51.31484511776873,0.05,0.05
10200.0,3.1313199999999995e-07,9804.698977916158,3.1199786431197713e-07,49.83018597052705,52.02765429692609,0.1,0.1
10200.0,3.2323299999999994e-07,10239.414188077373,3.2211366675054073e-07,48.27299747650479,48.25428326569487,0.01,0.01
10200.0,3.2323299999999994e-07,10463.110731803408,3.3232070559654626e-07,48.27299747650479,45.77221284979514,0.05,0.05
10200.0,3.2323299999999994e-07,10734.20159024833,3.1494639223911506e-07,48.27299747650479,47.07753844305073,0.1,0.1
10200.0,3.3333399999999993e-07,10117.749791373948,3.344524040486464e-07,46.810183759601706,47.03291263406489,0.01,0.01
10200.0,3.3333399999999993e-07,10188.446191937399,3.499282032394221e-07,46.810183759601706,44.6409294882462,0.05,0.05
10200.0,3.3333399999999993e-07,9675.593625866419,3.6505787285391226e-07,46.810183759601706,45.058921549593364,0.1,0.1
10200.0,3.434349999999999e-07,10265.191469419093,3.453631313421966e-07,45.43341765784814,44.89284242235575,0.01,0.01
